Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width,Krumbein Rnd,label
1106,16338.0,0.371,0.548,0.324,1.037,0.118,1.056,0.113,0.323,0.021,0.108,1.723,0.12,1.705,0.676,8.792,0.114,0.358,0.128,0.107,0.457,0.897,0.103,0.99,0.883,0.0,0.507,0.0,0.432,3.203,0.312,2.745,0.364,0.482,0.221,60.0,9.363,0.96,0.146,0.954,2
921,16303.0,0.371,0.392,0.359,0.434,0.359,0.398,0.35,0.35,0.029,0.108,1.232,0.111,1.221,0.945,1.211,0.826,0.853,0.728,0.881,0.894,0.975,0.025,0.991,0.693,0.0,0.547,0.0,0.432,1.211,0.826,1.0,1.0,0.443,0.359,40.0,1.136,0.0,0.0,0.759,2
1586,16420.0,0.37,0.478,0.333,0.692,0.186,0.664,0.173,0.297,0.022,0.108,1.5,0.119,1.477,0.776,3.727,0.268,0.535,0.287,0.26,0.602,0.907,0.093,0.984,0.839,0.0,0.482,0.103,0.431,2.081,0.481,1.791,0.558,0.475,0.259,72.0,3.845,0.611,0.219,0.997,2
255,16029.0,0.37,0.435,0.258,0.582,0.258,0.556,0.249,0.249,0.02,0.108,1.367,0.111,1.362,0.851,2.256,0.443,0.636,0.405,0.448,0.725,0.969,0.031,0.996,0.717,0.0,0.326,0.0,0.431,2.256,0.443,1.0,1.0,0.445,0.258,58.571,2.234,0.402,0.268,0.878,2
326,16091.0,0.37,0.509,0.249,0.856,0.169,0.857,0.158,0.243,0.019,0.108,1.6,0.114,1.577,0.727,5.076,0.197,0.433,0.187,0.184,0.528,0.948,0.052,0.985,0.746,0.0,0.509,0.024,0.431,3.431,0.291,1.479,0.676,0.454,0.209,71.667,5.438,0.741,0.212,0.947,2
1575,16420.0,0.37,0.667,0.219,0.973,0.219,0.811,0.214,0.214,0.024,0.108,2.095,0.134,2.064,0.555,4.44,0.225,0.381,0.145,0.264,0.308,0.804,0.196,0.985,0.505,0.0,0.408,0.0,0.431,4.44,0.225,1.0,1.0,0.536,0.219,55.714,3.786,0.911,0.118,1.0,2
4518,16994.0,0.37,0.408,0.393,0.576,0.222,0.543,0.234,0.383,0.026,0.107,1.283,0.11,1.277,0.905,2.592,0.386,0.642,0.412,0.431,0.82,0.978,0.022,0.995,0.839,0.0,0.305,0.0,0.43,1.467,0.682,1.767,0.566,0.439,0.307,68.0,2.318,0.544,0.178,0.911,2
945,16306.0,0.369,0.401,0.299,0.495,0.299,0.456,0.303,0.303,0.023,0.107,1.261,0.109,1.258,0.919,1.655,0.604,0.745,0.555,0.666,0.845,0.983,0.017,0.998,0.721,0.0,0.467,0.0,0.428,1.655,0.604,1.0,1.0,0.435,0.299,56.667,1.502,0.0,0.0,1.0,2
4745,17118.0,0.369,0.423,0.304,0.539,0.304,0.499,0.291,0.291,0.026,0.107,1.328,0.109,1.326,0.873,1.772,0.564,0.684,0.468,0.583,0.762,0.983,0.017,0.999,0.652,0.0,0.462,0.0,0.427,1.772,0.564,1.0,1.0,0.435,0.304,55.0,1.714,0.0,0.0,1.0,2
5074,17648.0,0.369,0.399,0.296,0.504,0.296,0.474,0.29,0.29,0.023,0.107,1.254,0.107,1.253,0.923,1.702,0.587,0.731,0.535,0.611,0.853,0.996,0.004,1.0,0.715,0.0,0.468,0.0,0.427,1.702,0.587,1.0,1.0,0.429,0.296,53.333,1.636,0.0,0.0,1.0,2
124,11969.0,0.367,0.402,0.288,0.514,0.288,0.487,0.277,0.277,0.022,0.106,1.264,0.107,1.261,0.912,1.786,0.56,0.714,0.509,0.568,0.832,0.987,0.013,0.998,0.715,0.0,0.608,0.0,0.423,1.786,0.56,1.0,1.0,0.429,0.288,55.0,1.761,0.0,0.0,1.0,2
3445,16730.0,0.366,0.466,0.402,0.667,0.112,0.655,0.099,0.392,0.016,0.105,1.465,0.108,1.461,0.785,5.982,0.167,0.549,0.301,0.15,0.617,0.973,0.027,0.997,1.416,0.0,0.387,0.032,0.422,1.66,0.602,3.602,0.278,0.433,0.257,116.667,6.645,0.577,0.1,0.958,2
1367,16384.0,0.366,0.407,0.334,0.504,0.19,0.486,0.186,0.324,0.017,0.105,1.279,0.108,1.272,0.899,2.65,0.377,0.726,0.527,0.383,0.807,0.975,0.025,0.995,1.097,0.0,0.368,0.0,0.42,1.508,0.663,1.757,0.569,0.431,0.262,68.0,2.613,0.412,0.16,0.932,2
2553,16599.0,0.365,0.415,0.292,0.569,0.236,0.543,0.229,0.287,0.021,0.104,1.303,0.106,1.301,0.879,2.407,0.416,0.641,0.411,0.422,0.773,0.988,0.012,0.998,0.776,0.0,0.383,0.0,0.418,1.947,0.514,1.236,0.809,0.423,0.264,85.0,2.37,0.465,0.203,1.0,2
1085,16339.0,0.365,0.409,0.274,0.492,0.274,0.512,0.267,0.267,0.019,0.104,1.285,0.108,1.28,0.891,1.796,0.557,0.741,0.55,0.521,0.795,0.968,0.032,0.996,0.776,0.0,0.315,0.0,0.418,1.796,0.557,1.0,1.0,0.431,0.274,55.0,1.918,0.0,0.0,1.0,2
858,16288.0,0.364,0.419,0.356,0.561,0.219,0.547,0.216,0.365,0.023,0.104,1.318,0.109,1.309,0.869,2.563,0.39,0.649,0.422,0.395,0.755,0.96,0.04,0.993,0.849,0.0,0.431,0.014,0.417,1.574,0.635,1.628,0.614,0.435,0.288,113.333,2.531,0.427,0.186,0.95,2
974,16302.0,0.364,0.513,0.382,0.75,0.15,0.765,0.128,0.36,0.022,0.104,1.612,0.118,1.588,0.709,5.013,0.199,0.485,0.235,0.168,0.503,0.885,0.115,0.985,0.927,0.0,0.56,1.04,0.416,1.963,0.509,2.554,0.391,0.47,0.266,72.0,5.958,0.715,0.066,1.0,2
2596,16606.0,0.363,0.454,0.367,0.665,0.118,0.62,0.105,0.345,0.015,0.104,1.425,0.108,1.414,0.801,5.626,0.178,0.547,0.299,0.169,0.642,0.957,0.043,0.993,1.321,0.0,0.536,0.093,0.415,1.811,0.552,3.107,0.322,0.433,0.243,61.429,5.908,0.54,0.08,0.762,2
950,16307.0,0.363,0.41,0.297,0.495,0.297,0.446,0.302,0.302,0.023,0.104,1.287,0.11,1.265,0.886,1.667,0.6,0.734,0.538,0.676,0.786,0.942,0.058,0.983,0.705,0.0,0.46,0.0,0.414,1.667,0.6,1.0,1.0,0.44,0.297,62.857,1.479,0.0,0.0,0.793,2
3350,16724.0,0.363,0.448,0.305,0.627,0.167,0.612,0.154,0.291,0.017,0.104,1.406,0.105,1.404,0.811,3.755,0.266,0.579,0.335,0.252,0.658,0.983,0.017,0.999,0.988,0.0,0.353,0.0,0.414,2.055,0.487,1.827,0.547,0.421,0.236,58.571,3.973,0.533,0.135,1.0,2
4422,16974.0,0.362,0.406,0.27,0.537,0.27,0.504,0.261,0.261,0.021,0.103,1.276,0.105,1.271,0.892,1.986,0.503,0.674,0.455,0.518,0.795,0.983,0.017,0.996,0.709,0.0,0.464,0.0,0.412,1.986,0.503,1.0,1.0,0.419,0.27,55.714,1.931,0.0,0.0,1.0,2
1279,16364.0,0.362,0.612,0.175,0.903,0.175,0.871,0.158,0.158,0.014,0.103,1.923,0.116,1.903,0.591,5.166,0.194,0.401,0.16,0.182,0.349,0.887,0.113,0.989,0.651,0.0,0.535,0.0,0.411,5.166,0.194,1.0,1.0,0.463,0.175,47.5,5.494,0.819,0.125,1.0,2
2796,16627.0,0.361,0.476,0.266,0.654,0.266,0.584,0.245,0.245,0.024,0.102,1.495,0.106,1.492,0.759,2.463,0.406,0.552,0.305,0.42,0.576,0.97,0.03,0.998,0.59,0.0,0.451,0.0,0.41,2.463,0.406,1.0,1.0,0.423,0.266,85.0,2.381,0.565,0.181,1.0,2
1716,16449.0,0.361,0.598,0.187,0.889,0.187,0.739,0.191,0.191,0.016,0.102,1.878,0.113,1.858,0.603,4.764,0.21,0.405,0.164,0.258,0.364,0.907,0.093,0.989,0.615,0.0,0.457,0.0,0.408,4.764,0.21,1.0,1.0,0.45,0.187,63.333,3.874,0.806,0.127,1.0,2
296,16059.0,0.36,0.414,0.276,0.52,0.276,0.512,0.264,0.264,0.021,0.102,1.3,0.104,1.297,0.87,1.885,0.53,0.692,0.479,0.516,0.757,0.982,0.018,0.998,0.709,0.0,0.498,0.0,0.407,1.885,0.53,1.0,1.0,0.415,0.276,61.667,1.938,0.395,0.258,1.0,2
4481,16995.0,0.359,0.408,0.314,0.482,0.314,0.447,0.296,0.296,0.025,0.101,1.281,0.106,1.257,0.882,1.534,0.652,0.746,0.556,0.661,0.778,0.953,0.047,0.981,0.67,0.0,0.536,0.952,0.406,1.534,0.652,1.0,1.0,0.426,0.314,55.0,1.512,0.0,0.0,0.674,2
2563,16602.0,0.359,0.448,0.232,0.562,0.232,0.585,0.229,0.229,0.016,0.101,1.407,0.11,1.383,0.801,2.426,0.412,0.639,0.408,0.39,0.642,0.92,0.08,0.983,0.777,0.0,0.592,0.63,0.405,2.426,0.412,1.0,1.0,0.439,0.232,45.714,2.562,0.476,0.212,1.0,2
1927,16456.0,0.359,0.438,0.379,0.724,0.178,0.686,0.165,0.381,0.026,0.101,1.377,0.105,1.37,0.819,4.069,0.246,0.496,0.246,0.241,0.67,0.959,0.041,0.995,0.785,0.0,0.438,0.103,0.404,1.908,0.524,2.133,0.469,0.422,0.279,68.0,4.148,0.66,0.15,0.923,2
832,16284.0,0.359,0.424,0.419,0.678,0.12,0.684,0.115,0.431,0.018,0.101,1.333,0.103,1.328,0.846,5.649,0.177,0.529,0.28,0.169,0.715,0.978,0.022,0.996,1.242,0.0,0.473,0.0,0.404,1.618,0.618,3.491,0.286,0.413,0.27,66.0,5.933,0.601,0.106,0.895,2
1565,16418.0,0.359,0.422,0.259,0.574,0.259,0.528,0.25,0.25,0.02,0.101,1.327,0.102,1.323,0.849,2.214,0.452,0.625,0.39,0.473,0.722,0.986,0.014,0.997,0.678,0.0,0.4,0.0,0.404,2.214,0.452,1.0,1.0,0.41,0.259,60.0,2.115,0.406,0.249,0.667,2
437,16160.0,0.359,0.489,0.212,0.788,0.179,0.791,0.17,0.211,0.016,0.101,1.537,0.106,1.531,0.733,4.402,0.227,0.455,0.207,0.215,0.537,0.952,0.048,0.996,0.716,0.0,0.322,0.0,0.404,3.709,0.27,1.187,0.842,0.424,0.196,70.0,4.653,0.699,0.166,1.0,2
4433,16966.0,0.358,0.429,0.432,0.714,0.134,0.603,0.125,0.442,0.022,0.101,1.347,0.104,1.337,0.836,5.346,0.187,0.502,0.252,0.207,0.698,0.971,0.029,0.993,1.056,0.0,0.473,0.103,0.403,1.652,0.605,3.236,0.309,0.415,0.283,116.667,4.824,0.704,0.106,0.946,2
29,6698.0,0.358,0.539,0.174,0.781,0.174,0.762,0.175,0.175,0.012,0.101,1.695,0.105,1.684,0.663,4.485,0.223,0.458,0.21,0.23,0.44,0.962,0.038,0.994,0.74,0.0,0.484,0.301,0.402,4.485,0.223,1.0,1.0,0.418,0.174,70.0,4.34,0.697,0.144,1.0,2
4004,16857.0,0.357,0.44,0.284,0.587,0.284,0.539,0.252,0.252,0.025,0.1,1.381,0.104,1.372,0.813,2.07,0.483,0.608,0.37,0.467,0.66,0.963,0.037,0.994,0.601,0.0,0.547,0.0,0.401,2.07,0.483,1.0,1.0,0.416,0.284,63.333,2.141,0.485,0.206,1.0,2
862,16294.0,0.357,0.411,0.271,0.546,0.271,0.489,0.265,0.265,0.021,0.1,1.29,0.103,1.286,0.869,2.019,0.495,0.654,0.427,0.542,0.756,0.972,0.028,0.997,0.677,0.0,0.48,0.0,0.401,2.019,0.495,1.0,1.0,0.412,0.271,54.286,1.846,0.38,0.264,0.89,2
325,16097.0,0.357,0.465,0.261,0.625,0.261,0.543,0.248,0.248,0.022,0.1,1.461,0.107,1.44,0.768,2.396,0.417,0.571,0.326,0.456,0.59,0.934,0.066,0.985,0.614,0.0,0.325,0.0,0.4,2.396,0.417,1.0,1.0,0.429,0.261,55.0,2.194,0.559,0.179,1.0,2
3961,16837.0,0.357,0.492,0.216,0.674,0.216,0.678,0.209,0.209,0.016,0.1,1.545,0.109,1.533,0.726,3.125,0.32,0.53,0.28,0.308,0.527,0.917,0.083,0.992,0.689,0.0,0.512,0.0,0.4,3.125,0.32,1.0,1.0,0.436,0.216,51.429,3.246,0.598,0.167,1.0,2
5244,18553.0,0.357,0.444,0.353,0.694,0.072,0.676,0.064,0.344,0.009,0.1,1.394,0.102,1.39,0.804,9.696,0.103,0.514,0.264,0.095,0.646,0.98,0.02,0.997,2.014,0.0,0.479,0.0,0.4,1.967,0.508,4.929,0.203,0.408,0.212,87.5,10.532,0.547,0.297,1.0,2
604,16242.0,0.357,0.384,0.293,0.467,0.284,0.464,0.275,0.287,0.02,0.1,1.206,0.102,1.201,0.929,1.645,0.608,0.763,0.582,0.592,0.863,0.979,0.021,0.996,0.752,0.0,0.315,0.0,0.399,1.596,0.626,1.03,0.97,0.408,0.288,51.429,1.689,0.0,0.0,0.818,2
304,16065.0,0.356,0.561,0.192,0.822,0.192,0.736,0.173,0.173,0.016,0.1,1.763,0.108,1.733,0.634,4.283,0.233,0.433,0.188,0.235,0.402,0.92,0.08,0.983,0.631,0.0,0.529,0.233,0.398,4.283,0.233,1.0,1.0,0.433,0.192,67.778,4.25,0.736,0.135,1.0,2
953,16308.0,0.356,0.39,0.297,0.459,0.297,0.427,0.3,0.3,0.021,0.099,1.225,0.103,1.21,0.912,1.546,0.647,0.775,0.601,0.703,0.832,0.965,0.035,0.988,0.729,0.0,0.457,0.338,0.398,1.546,0.647,1.0,1.0,0.412,0.297,67.143,1.423,0.0,0.0,0.885,2
993,16302.0,0.356,0.486,0.396,0.733,0.093,0.741,0.086,0.396,0.014,0.099,1.528,0.104,1.519,0.731,7.87,0.127,0.485,0.235,0.117,0.534,0.957,0.043,0.994,1.454,0.0,0.436,0.0,0.397,1.85,0.541,4.255,0.235,0.415,0.245,87.5,8.572,0.648,0.118,0.983,2
2834,16634.0,0.356,0.451,0.278,0.564,0.278,0.564,0.247,0.247,0.023,0.099,1.417,0.104,1.41,0.788,2.026,0.494,0.631,0.398,0.439,0.622,0.951,0.049,0.995,0.633,0.0,0.452,0.0,0.397,2.026,0.494,1.0,1.0,0.418,0.278,68.0,2.28,0.515,0.193,1.0,2
3796,16794.0,0.355,0.387,0.27,0.463,0.27,0.473,0.27,0.27,0.018,0.099,1.215,0.101,1.213,0.919,1.717,0.582,0.768,0.589,0.571,0.845,0.984,0.016,0.999,0.795,0.0,0.535,0.092,0.397,1.717,0.582,1.0,1.0,0.403,0.27,58.571,1.75,0.0,0.0,0.908,2
301,16063.0,0.355,0.415,0.251,0.521,0.251,0.542,0.238,0.238,0.017,0.099,1.305,0.102,1.299,0.855,2.075,0.482,0.682,0.465,0.44,0.731,0.97,0.03,0.995,0.757,0.0,0.476,0.0,0.396,2.075,0.482,1.0,1.0,0.408,0.251,56.667,2.275,0.382,0.259,1.0,2
868,16295.0,0.355,0.416,0.261,0.558,0.261,0.522,0.248,0.248,0.02,0.099,1.308,0.1,1.307,0.852,2.133,0.469,0.636,0.405,0.476,0.726,0.991,0.009,0.999,0.679,0.0,0.473,0.032,0.396,2.133,0.469,1.0,1.0,0.399,0.261,66.0,2.103,0.433,0.229,1.0,2
778,16276.0,0.354,0.38,0.288,0.449,0.288,0.447,0.283,0.283,0.019,0.099,1.193,0.1,1.189,0.934,1.56,0.641,0.79,0.624,0.634,0.872,0.984,0.016,0.997,0.765,0.0,0.338,0.0,0.395,1.56,0.641,1.0,1.0,0.401,0.288,68.0,1.578,0.0,0.0,1.0,2
2098,16496.0,0.354,0.389,0.293,0.471,0.293,0.466,0.273,0.273,0.021,0.099,1.223,0.102,1.217,0.91,1.608,0.622,0.752,0.565,0.586,0.828,0.964,0.036,0.995,0.714,0.0,0.444,0.0,0.394,1.608,0.622,1.0,1.0,0.409,0.293,63.333,1.705,0.0,0.0,1.0,2
5049,17595.0,0.354,0.502,0.207,0.706,0.207,0.693,0.195,0.195,0.016,0.099,1.576,0.106,1.569,0.706,3.414,0.293,0.502,0.252,0.282,0.499,0.927,0.073,0.996,0.675,0.0,0.37,0.0,0.394,3.414,0.293,1.0,1.0,0.425,0.207,48.571,3.551,0.611,0.161,1.0,2
861,16292.0,0.354,0.419,0.296,0.572,0.267,0.53,0.26,0.291,0.024,0.098,1.317,0.105,1.268,0.845,2.142,0.467,0.619,0.384,0.49,0.714,0.935,0.065,0.963,0.646,0.0,0.563,0.454,0.394,1.935,0.517,1.107,0.903,0.421,0.281,75.714,2.039,0.429,0.233,0.996,2
827,16287.0,0.354,0.425,0.33,0.571,0.257,0.538,0.25,0.309,0.025,0.098,1.335,0.108,1.278,0.833,2.224,0.45,0.62,0.384,0.464,0.694,0.91,0.09,0.957,0.671,0.0,0.532,1.476,0.393,1.733,0.577,1.283,0.779,0.432,0.293,56.667,2.154,0.445,0.206,0.939,2
783,16277.0,0.354,0.393,0.258,0.492,0.258,0.499,0.251,0.251,0.017,0.098,1.236,0.1,1.228,0.899,1.905,0.525,0.72,0.518,0.503,0.809,0.979,0.021,0.994,0.774,0.0,0.318,0.0,0.393,1.905,0.525,1.0,1.0,0.401,0.258,47.143,1.99,0.0,0.0,1.0,2
3801,16794.0,0.353,0.398,0.278,0.492,0.278,0.485,0.27,0.27,0.02,0.098,1.249,0.101,1.245,0.889,1.768,0.566,0.718,0.516,0.556,0.79,0.97,0.03,0.997,0.717,0.0,0.341,0.0,0.393,1.768,0.566,1.0,1.0,0.405,0.278,58.333,1.797,0.367,0.267,1.0,2
2823,16631.0,0.353,0.41,0.382,0.488,0.273,0.434,0.272,0.351,0.027,0.098,1.288,0.106,1.267,0.862,1.785,0.56,0.724,0.524,0.627,0.743,0.926,0.074,0.983,0.735,0.0,0.47,0.0,0.392,1.277,0.783,1.398,0.715,0.424,0.328,58.571,1.595,0.409,0.204,0.963,2
3288,16710.0,0.353,0.392,0.289,0.481,0.289,0.461,0.277,0.277,0.021,0.098,1.231,0.099,1.226,0.902,1.665,0.601,0.735,0.54,0.601,0.814,0.986,0.014,0.997,0.706,0.0,0.496,0.723,0.392,1.665,0.601,1.0,1.0,0.398,0.289,55.0,1.664,0.0,0.0,1.0,2
367,16134.0,0.353,0.444,0.344,0.707,0.125,0.694,0.113,0.333,0.016,0.098,1.394,0.107,1.361,0.796,5.635,0.177,0.5,0.25,0.162,0.634,0.921,0.079,0.977,1.106,0.0,0.558,0.45,0.392,2.056,0.486,2.741,0.365,0.426,0.235,87.5,6.157,0.609,0.117,0.953,2
2931,16636.0,0.353,0.463,0.29,0.716,0.171,0.669,0.159,0.285,0.019,0.098,1.455,0.103,1.444,0.762,4.18,0.239,0.493,0.243,0.237,0.581,0.952,0.048,0.993,0.798,0.0,0.482,0.004,0.391,2.466,0.406,1.695,0.59,0.411,0.231,66.667,4.22,0.614,0.173,0.909,2
3139,16679.0,0.353,0.4,0.298,0.494,0.298,0.463,0.281,0.281,0.023,0.098,1.257,0.101,1.251,0.881,1.659,0.603,0.714,0.51,0.607,0.776,0.969,0.031,0.995,0.664,0.0,0.483,0.0,0.39,1.659,0.603,1.0,1.0,0.403,0.298,55.0,1.647,0.0,0.0,1.0,2
4294,16919.0,0.352,0.418,0.316,0.639,0.211,0.607,0.198,0.306,0.022,0.097,1.313,0.101,1.303,0.842,3.033,0.33,0.551,0.304,0.327,0.709,0.968,0.032,0.992,0.724,0.0,0.468,0.058,0.39,2.025,0.494,1.498,0.667,0.403,0.263,68.0,3.057,0.511,0.234,0.993,2
4240,16893.0,0.352,0.386,0.358,0.487,0.204,0.496,0.195,0.341,0.019,0.097,1.212,0.101,1.205,0.912,2.391,0.418,0.723,0.522,0.393,0.833,0.966,0.034,0.994,0.98,0.0,0.298,0.0,0.389,1.362,0.734,1.756,0.57,0.403,0.281,66.0,2.546,0.365,0.195,0.921,2
2228,16525.0,0.352,0.581,0.165,0.832,0.165,0.806,0.156,0.156,0.012,0.097,1.826,0.101,1.754,0.606,5.043,0.198,0.423,0.179,0.194,0.367,0.959,0.041,0.96,0.71,0.0,0.449,0.0,0.389,5.043,0.198,1.0,1.0,0.406,0.165,61.667,5.152,0.779,0.125,1.0,2
330,16100.0,0.352,0.45,0.246,0.666,0.129,0.643,0.126,0.248,0.011,0.097,1.413,0.1,1.407,0.782,5.15,0.194,0.528,0.279,0.195,0.611,0.975,0.025,0.995,1.129,0.0,0.502,0.007,0.389,2.707,0.369,1.902,0.526,0.399,0.188,66.667,5.123,0.571,0.17,1.0,2
2781,16625.0,0.351,0.415,0.285,0.542,0.285,0.467,0.274,0.274,0.023,0.097,1.304,0.102,1.294,0.847,1.902,0.526,0.648,0.42,0.586,0.717,0.95,0.05,0.992,0.628,0.0,0.419,0.0,0.388,1.902,0.526,1.0,1.0,0.408,0.285,78.0,1.705,0.416,0.233,1.0,2
3562,16759.0,0.351,0.368,0.327,0.395,0.327,0.384,0.329,0.329,0.022,0.097,1.156,0.097,1.156,0.954,1.207,0.828,0.888,0.789,0.855,0.91,0.995,0.005,1.0,0.748,0.0,0.31,0.0,0.387,1.207,0.828,1.0,1.0,0.389,0.327,66.667,1.17,0.0,0.0,0.943,2
43,6726.0,0.351,0.416,0.236,0.571,0.236,0.548,0.226,0.226,0.017,0.097,1.306,0.098,1.306,0.844,2.419,0.413,0.614,0.377,0.413,0.712,0.991,0.009,0.999,0.717,0.0,0.508,0.0,0.387,2.419,0.413,1.0,1.0,0.39,0.236,60.0,2.423,0.0,0.0,1.0,2
130,11975.0,0.35,0.514,0.162,0.746,0.162,0.768,0.163,0.163,0.01,0.096,1.613,0.099,1.61,0.682,4.593,0.218,0.47,0.221,0.212,0.465,0.969,0.031,0.998,0.795,0.0,0.5,0.0,0.385,4.593,0.218,1.0,1.0,0.398,0.162,55.0,4.713,0.662,0.146,1.0,2
1483,16388.0,0.349,0.408,0.439,0.551,0.147,0.525,0.129,0.42,0.019,0.096,1.282,0.102,1.266,0.855,3.756,0.266,0.633,0.401,0.245,0.731,0.936,0.064,0.988,1.182,0.0,0.466,0.116,0.382,1.256,0.796,2.991,0.334,0.408,0.293,116.667,4.088,0.49,0.071,0.924,2
937,16305.0,0.349,0.391,0.297,0.471,0.297,0.415,0.299,0.299,0.022,0.096,1.228,0.101,1.202,0.892,1.585,0.631,0.74,0.548,0.72,0.796,0.944,0.056,0.979,0.682,0.0,0.51,0.0,0.382,1.585,0.631,1.0,1.0,0.405,0.297,62.857,1.389,0.0,0.0,0.78,2
1470,16401.0,0.348,0.375,0.289,0.458,0.289,0.434,0.283,0.283,0.02,0.095,1.179,0.096,1.176,0.929,1.589,0.629,0.76,0.578,0.652,0.862,0.992,0.008,0.998,0.721,0.0,0.523,0.0,0.381,1.589,0.629,1.0,1.0,0.384,0.289,58.333,1.533,0.0,0.0,0.775,2
874,16296.0,0.348,0.419,0.231,0.563,0.231,0.552,0.227,0.227,0.016,0.095,1.317,0.096,1.316,0.831,2.436,0.41,0.619,0.383,0.411,0.69,0.989,0.011,0.999,0.732,0.0,0.482,0.0,0.381,2.436,0.41,1.0,1.0,0.385,0.231,55.0,2.434,0.442,0.216,1.0,2
2216,16522.0,0.348,0.373,0.274,0.431,0.274,0.438,0.277,0.277,0.017,0.095,1.171,0.096,1.168,0.934,1.569,0.637,0.808,0.654,0.632,0.872,0.988,0.012,0.998,0.805,0.0,0.454,0.0,0.381,1.569,0.637,1.0,1.0,0.385,0.274,53.333,1.583,0.0,0.0,1.0,2
1417,16394.0,0.348,0.436,0.213,0.599,0.213,0.587,0.214,0.214,0.014,0.095,1.37,0.097,1.368,0.797,2.81,0.356,0.581,0.337,0.364,0.635,0.978,0.022,0.998,0.744,0.0,0.439,0.0,0.38,2.81,0.356,1.0,1.0,0.388,0.213,85.0,2.748,0.466,0.204,1.0,2
3755,16789.0,0.348,0.434,0.226,0.602,0.226,0.598,0.204,0.204,0.016,0.095,1.364,0.097,1.362,0.8,2.659,0.376,0.578,0.334,0.342,0.641,0.981,0.019,0.999,0.697,0.0,0.355,0.0,0.379,2.659,0.376,1.0,1.0,0.387,0.226,43.75,2.925,0.466,0.204,0.78,2
333,16106.0,0.347,0.506,0.203,0.725,0.203,0.695,0.188,0.188,0.016,0.095,1.588,0.1,1.582,0.687,3.575,0.28,0.479,0.23,0.271,0.472,0.946,0.054,0.996,0.645,0.0,0.499,0.0,0.379,3.575,0.28,1.0,1.0,0.401,0.203,58.333,3.697,0.633,0.15,1.0,2
4009,16859.0,0.347,0.491,0.257,0.68,0.257,0.625,0.225,0.225,0.023,0.095,1.542,0.106,1.518,0.707,2.652,0.377,0.51,0.26,0.361,0.5,0.893,0.107,0.985,0.542,0.0,0.545,0.0,0.379,2.652,0.377,1.0,1.0,0.424,0.257,56.667,2.773,0.607,0.156,1.0,2
1265,16362.0,0.346,0.552,0.19,0.824,0.19,0.679,0.182,0.182,0.016,0.094,1.735,0.102,1.72,0.627,4.334,0.231,0.421,0.177,0.267,0.393,0.921,0.079,0.991,0.602,0.0,0.51,0.0,0.377,4.334,0.231,1.0,1.0,0.409,0.19,62.857,3.739,0.719,0.131,1.0,2
2245,16514.0,0.346,0.408,0.476,0.576,0.101,0.552,0.097,0.486,0.015,0.094,1.283,0.096,1.28,0.848,5.689,0.176,0.601,0.362,0.176,0.719,0.978,0.022,0.997,1.616,0.0,0.351,0.0,0.377,1.209,0.827,4.704,0.213,0.385,0.289,87.5,5.689,0.475,0.111,0.905,2
4409,16962.0,0.346,0.421,0.298,0.668,0.154,0.647,0.143,0.298,0.016,0.094,1.323,0.097,1.318,0.822,4.348,0.23,0.518,0.269,0.221,0.675,0.975,0.025,0.996,0.917,0.0,0.466,0.096,0.376,2.243,0.446,1.938,0.516,0.386,0.226,82.5,4.532,0.57,0.124,0.99,2
649,16254.0,0.346,0.382,0.269,0.466,0.269,0.464,0.26,0.26,0.018,0.094,1.199,0.096,1.194,0.906,1.733,0.577,0.742,0.551,0.56,0.822,0.977,0.023,0.996,0.75,0.0,0.307,0.0,0.376,1.733,0.577,1.0,1.0,0.385,0.269,53.333,1.786,0.0,0.0,1.0,2
2593,16603.0,0.346,0.403,0.321,0.534,0.221,0.493,0.206,0.312,0.02,0.094,1.267,0.098,1.257,0.857,2.419,0.413,0.647,0.419,0.418,0.734,0.962,0.038,0.992,0.796,0.0,0.349,0.0,0.375,1.665,0.601,1.453,0.688,0.39,0.271,68.0,2.393,0.392,0.182,0.977,2
292,16039.0,0.345,0.448,0.417,0.722,0.19,0.615,0.164,0.414,0.03,0.094,1.406,0.105,1.377,0.772,3.794,0.264,0.478,0.229,0.266,0.595,0.893,0.107,0.979,0.682,0.0,0.451,0.196,0.375,1.731,0.578,2.192,0.456,0.42,0.304,85.0,3.757,0.682,0.165,0.916,2
3117,16676.0,0.345,0.47,0.202,0.682,0.202,0.644,0.191,0.191,0.015,0.094,1.477,0.096,1.475,0.734,3.374,0.296,0.506,0.256,0.297,0.539,0.979,0.021,0.998,0.678,0.0,0.446,0.0,0.374,3.374,0.296,1.0,1.0,0.382,0.202,85.0,3.368,0.571,0.164,1.0,2
5008,17562.0,0.345,0.385,0.265,0.485,0.265,0.465,0.261,0.261,0.018,0.094,1.209,0.095,1.208,0.897,1.833,0.546,0.712,0.507,0.562,0.804,0.99,0.01,0.999,0.729,0.0,0.418,0.0,0.374,1.833,0.546,1.0,1.0,0.378,0.265,60.0,1.779,0.0,0.0,0.469,2
